asin,rating,review_title,review_text,review_date,year,sentiment,product_title,main_category,price
B084L49119,5.0,Quick tip regarding the paper filters!,See photos - I had an issue with the filters leaving bits of paper in my coffee.<br /><br />The fix - use a few drops of water on the top of the filter before you put it in the machine.<br /><br />Works great on my Keurig 2.0.,2023-07-06 09:35:25.726000071,2023,Positive,EZ-Cup Stainless Steel Reusable K Cup Coffee Pod + 25 Disposable Paper Filters - Refillable Capsule Compatible with Keurig 1.0 2.0 K-Slim K-Mini Plus K-Duo K-Series & Other Select Models,Amazon Home,$16.99
B00O7U6I0A,1.0,Dead in 3 months,Just died after 3 months of use... Worked great when it worked... shoddy construction.,2015-12-09 05:38:30.000000000,2015,Negative,"Portable Ice Maker w/LCD Display - 2.8-Liter Water Reservoir, 3 Selectable Cube Sizes - Yield of up to 26.5 Pounds of Ice Daily",Amazon Home,
B07W6RT7H3,1.0,Buyer beware,Lasted 2 months. Don’t buy these. Spend the extra money and get the good ones,2019-12-31 01:26:33.871999979,2019,Negative,Pack of 4 4581EL2002A Dryer Drum Roller And Axle Assembly Replacement for LG 4581EL2002C,Tools & Home Improvement,
B07DW45GWR,5.0,Perfect,Bought for a friend with broken wheels. Her husband texted me and said it was like brand new again!,2019-04-22 20:53:52.825000048,2019,Positive,Durable 165314 4-Pack Dishwasher Lower Rack Wheel Replacement for Bosch and Kenmore Dishwasher - Replaces 00420198 420198 PS3439123,Appliances,$6.99
B00DM8L0A6,5.0,Still working great 9 months later,Wanted to write a review now that we have had the knob for several months.  We got the knob in January when our old dryer knob cracked.  This new knob has worked great for the 9 months we have had it.  It also came quickly in the mail.,2020-09-24 17:50:52.013999939,2020,Positive,"Frigidaire 134844470 Knob, White",Appliances,$19.38
B073K1L6RH,5.0,Perfect,"Much better price point than the website I was going to purchase from, and they also wanted $12 for shipping.<br />It's solid and of course, easy to install.",2019-12-05 21:32:51.301000118,2019,Positive,Upgraded Lifetime Appliance 134412860 Door Handle Compatible with Frigidaire Dryer,Tools & Home Improvement,$11.87
B07YWK935R,5.0,Works great,Easily fixed the dead thermal sensor. Also worth it to just replace everything while yoir back there and dryer works better then ever.,2022-01-19 16:36:48.749000072,2022,Positive,279838 Dryer Heating Element 3977767 3392519 Thermostat Fuse Kit 3387134 3977393 Heating Element Appliance Dryer Part Replacement 4531017 4617547,Tools & Home Improvement,
B078X9D1YM,4.0,To small,Flimsy,2019-11-19 06:21:56.924999952,2019,Positive,Dryer Lint Screen Filter for Maytag WP-33001003 AP4043000 PS2035152,Tools & Home Improvement,$15.89
B06XSD2CMC,4.0,I like the quick-connect drain attachment,"Works well, makes hand washing more efficient than than using a tiny RV sink. I like the quick-connect drain attachment. Would give it 5 stars except the base is a little flimsy and flexes a lot when the drum is being rotated; not sure how well it will hold up over time. I would really like to see this product made out of aluminum or stainless instead of plastic.",2018-07-25 03:38:26.786000013,2018,Positive,"Avalon Bay Ecowash Portable Hand Cranked Manual Clothes Non-Electric Washing Machine, Counter Top Washer for Camping, Apartments, RV’s, or Delicates",Appliances,
B07PM23B5H,5.0,A Great Addition!,Great addition to the Opal Ice Maker! No more constant filling it with water! This take will last me close to a week!,2020-01-26 13:47:45.174999952,2020,Positive,"GE Profile Opal | Side Tank Accessory for Opal Nugget Ice Maker | Easy Magnetic Attachment to Opal Ice Machine |1-Gallon Tank |Allows for 3x More Ice Before Refill | Pack of 1 |17.2""D x 7.5""W x 3.75""H",Tools & Home Improvement,$80.29
B00XNOOJ9I,5.0,Great Product and Price!,Perfect fit for my refrigerator and wonderfully priced!,2022-12-06 14:57:45.183000088,2022,Positive,"ICEPURE 5231JA2006A Replacement for LG LT600P, KENMORE 9990, 5231JA2006B, KENMORECLEAR 46-9990, 5231JA2006A-S, WFC2001, LSC27931ST, LFX25960ST, FML-2,RWF1000A Refrigerator Water Filter 3PACK",Appliances,$29.99
B00MOCEIR8,1.0,GE discontinued my lower rack and listed this as the ...,GE discontinued my lower rack and listed this as the replacement.  Does not fit too wide and long.  I missed the return policy by one day now Im stuck with this.,2018-02-16 16:45:47.351000071,2018,Negative,GE WD28X10408 Lower Dishrack Assembly,Tools & Home Improvement,$149.99
B098NHD872,1.0,It got delivered broken,Never got to use it. It was delivered broken,2022-02-01 12:22:43.436000109,2022,Negative,"Washing Machine, 1.8 Cu ft Compact Washer Machine With 8 Wash Programs & Child Lock, Full-Automatic Laundry Machine, Ideal For Dormitory Apartment Living Room, Gray",Appliances,
B09QG3WCBK,4.0,Check your model numbers and beware...these guys break like glass!,"Through a series of mishaps that followed cleaning/painting the kitchen (hint: a vacuum nozzle is harder than a fridge fan) I needed to replace this fan. Not something to try on your first trip into appliance repair but all in all not impossible. I did my research, got my part number and found this fan. So far so good. Next day delivery, even better. BUT...it arrived broken in the exact same way that my original one had!! Apparently a weak spot in general. Replacement item was shipped and it took an extra day before we were sipping cool drinks again but believe me I handled it with kid gloves when the install came around.",2022-12-21 18:40:16.243000031,2022,Positive,"W10156818 Condenser Motor Fan Blade For with Whirlpool, Kenmore, Sears, Jenn-Air, Amana, Refrigerators AP4323896 EA1964356",Tools & Home Improvement,
B07MC44K7B,4.0,Glowing hot,Working great,2023-04-18 14:19:34.088999987,2023,Positive,Range Oven Bake Unit Heating Element Replacement for Whirlpool WP308180 AP6007578 PS11740695,Tools & Home Improvement,$26.49
B01KJ2FVFW,5.0,Charcoal water filter replacement for Cuisinart,Works just as expected.  Good filter. Will buy again,2019-12-17 18:39:02.325000048,2019,Positive,K&J 12-Pack of Cuisinart Compatible Replacement Charcoal Water Filters for Coffee Makers - Fits all Cuisinart and Braun BrewSense Coffee Makers,Amazon Home,$16.80
B00MOCKZBG,5.0,Good Product,"The quality is good and the price was reasonable. It properly fits the medium burner of my GE gas stove. The exact diameter of this burner cap is 81 mm (or 3 and 3/16 inches). It is made of either iron or steel, and it has three projecting prongs or pins. Interestingly, the aluminum burner on which it rests has a diameter of 70 mm (or 2 and 3/4 inches).",2020-06-27 17:13:34.349999905,2020,Positive,GE WB29K10023 Genuine OEM Surface Burner Cap for GE Gas Ranges/Stoves/Oven,Tools & Home Improvement,$18.28
B084NVBRZC,5.0,perfect,"fits great, as described.",2020-05-14 18:28:19.786999941,2020,Positive,WB03K10036 Control Knob Replacement for GE Stove/Range,Tools & Home Improvement,
B00SAEX73U,1.0,Watered Down Coffee,"Trying to be more conscious of my waste, I decided to go for these reusable filters for my Aeropress. Unfortunately, they are heading to the landfill as well. The mesh allows water to pass through incredibly quickly yielding in a watered-down cup of Joe. I tried stacking two mesh filters but that wouldn't fit in my Aeropress. Back to paper filters for now!",2023-02-27 16:55:53.628999949,2023,Negative,"Reusable Premium Metal Filters by Slimm Filter for Use in the AeroPress Coffee Maker, Package of 2 Filters",Amazon Home,$14.97
B01DY6FO8O,5.0,"Save the trees and go for this, all ye pourover coffee fanatics!","Have used this for about a week now. This is a great alternative to the paper filters and super easy to rinse and wash. The coffee tastes great when used with the Chemex flask and the quality of this product is really top notch. The rubber ring is removable and you can wash the actual filter as much as you need to (I mainly handwash it). While I'm still trying to fine tune my coffee grind, it is currently between Medium and Coarse settings. I think I can grind it a little more towards the Medium and still be fine with it. The coffee brewed is strong as the hot water soaks through the grind so no issues with the filter letting too much water pass through it too, as the mesh is quite fine and porous enough without letting a flood of water through. Save the trees and get this. Well worth it. Will post a follow up in 6 months to see how it wears.",2017-02-04 21:51:24.000000000,2017,Positive,Willow & Everett Pour Over Coffee Dripper - Reusable Drip Cone Filter & Strainer - Paperless Filters,Amazon Home,$16.68
B001F1XPIM,5.0,LOVE it!,Fixed my washer in five monutes.  LOVE it!!,2016-10-15 21:58:45.000000000,2016,Positive,Whirlpool 285810 Agitator Cam,Tools & Home Improvement,$31.93
B072Z98FQM,5.0,awesome,awesome,2022-06-08 19:01:10.259999990,2022,Positive,(2023 Update) 285811 Washer Medium Agitator Repair Kit Replacement by BlueStars - Exact Fit for Whirlpool & Kenmore Washers - Replaces 3363663 AP3138838 PS334650 3347410 3948431 3351001,Tools & Home Improvement,$9.97
B07MJR19V3,5.0,Easy to replace,Easy to replace,2020-04-18 15:59:56.717999935,2020,Positive,ARDOUR VAN Sudopo Jingmg 80040 Washer Agitator Dogs Replacement Kit Exact Fit for Whirlpool Kenmore Washer 4 Pack,All Beauty,
B07WVT22CZ,5.0,Doesn't leak. Crisp taste.,"Using for Samsung refrigerator. Great quality filters, affordable price.",2020-08-21 15:24:48.394000053,2020,Positive,"PUREPLUS DA97-17376B Water Filter Replacement for Samsung HAF-QIN, HAF-QIN/EXP, DA97-08006C, RF23M8070SG, RF23M8070SR, RF23M8090SG, RF23M8090SR, RF23M8570SR, RF23M8590SG Refrigerator, 3Pack",Amazon Home,$31.99
B07SNBXLPT,5.0,Works really good,"My old gasket was worn out and started to leak.  I purchased this and it was really easy to install.  After installing, no more leaking.",2021-02-08 21:21:42.267999887,2021,Positive,W10542314 Dishwasher Door Seal Gasket Strike Compatible with Whirlpool Amana Crosley Estate Kenmore Replaces AP5650274 PS5136129 2409202 8268888 W10300589 W10284090 W10350162,Tools & Home Improvement,$11.99
B07RDNGH21,4.0,Pleased customer,This item is great! I also purchased two for my daughter and she loves them. Easy to clean and they keep from falling between my range and counter.,2019-08-15 00:16:28.476000071,2019,Positive,"Silicone Gap Cover - 21 Inch Stove Counter Gap Cover - Long Gap Filler for Counters, Stovetops, Washing Machines, Heat-Resistant, Set of 2, White",Tools & Home Improvement,
B07KVXRW1S,5.0,Exact fit,Was an exact replacement to factory installed heating element. Works great.,2021-07-22 22:28:27.352999926,2021,Positive,"279838 Dryer Heating Element 3387134 3977393 3977767 3392519 Dryer Thermostat kit Dryer Thermal fuse Compatible with whirlpool, kenmore, roper, maytag, estate, inglis, kitchenAid, crosley, amana etc.",Amazon Home,$26.49
B01CBWDY0C,3.0,"Works, but.....","It works, but doesn't produce the same results as the Nespresso pods. You do not get the same crema that you can from the nespresso pods and the water flows through much faster. I assume that has to do with the amount of coffee packed into the pods. I packed them as much as I could, but it didn't seem to matter. I also may try a finer grind, but I was concerned about if it was too fine that it would cause pressure build. The quality of the product is questionable, feels like really cheap plastic, but I have only used them a few times, it may last longer than I think. Overall, this project seems to work, but not as I had hoped.",2017-02-02 20:16:54.000000000,2017,Neutral,Nespresso Capsules Refillable - Reusable Coffee Pods For Nespresso Cups - OriginalLine Compatible - Pack of 6,Amazon Home,$14.95
B01BIDPHYQ,5.0,Seems to work fine,"The filter seems to work fine, no leaks or foul taste.",2019-09-05 23:21:47.203000069,2019,Positive,Best GE MWF Refrigerator Water Filter Smartwater Compatible Cartridge,Amazon Home,$16.99
B0050O2126,5.0,I've got my dishwasher back,My dishwasher wasn't taking in water. The owners manual said 90% of the time it needs a new Inlet Valve when this problem occurs. I got the part number from the owners manual. Ordered it from Amazon. My brother in law installed it. And I got my dishwasher back.,2014-01-26 00:41:58.000000000,2014,Positive,Whirlpool 8531671 Inlet Valve for Dish Washer,Tools & Home Improvement,
B0053F7UIM,5.0,Fixed My Dryer!,"Fit perfectly in our dryer and has fixed the heating issue. Easy to install, took about 20 mins to install all the parts. The dryer now fully dries out clothes with no problem!",2018-06-08 18:21:38.846999884,2018,Positive,Whirlpool 3387747 Element for Dryer,Tools & Home Improvement,
B01KJ2FVFW,5.0,Great find!,"Bought for my Cuisinart coffee maker. These are almost identical to the Cuisinart branded filters, but you can't beat the price! Work great, shipped promptly. Will be ordering again!",2017-04-17 11:57:37.000000000,2017,Positive,K&J 12-Pack of Cuisinart Compatible Replacement Charcoal Water Filters for Coffee Makers - Fits all Cuisinart and Braun BrewSense Coffee Makers,Amazon Home,$16.80
B018KG2M1U,5.0,Works,"Its fine, it fits, water tastes better after installing filter.",2018-04-02 15:36:39.062999964,2018,Positive,"ICEPURE UKF7003 Replacement for Maytag UKF7003AXX, UKF7002AXX, WF-UKF7003, 7003, UKF7002, WD-UKF7003, UKF5001, RFC1600A, Whirlpool EDR7D1, WF288, EveryDrop Filter 7 Refrigerator Water Filter, 1 PACK",Tools & Home Improvement,$21.23
B07HMJYP7K,5.0,I'm in love with this coffee filter!!!,This was my second time ordering this product and I'm in love with this product!! This is really good for camping or just making coffee for one person at home. I use this product every morning to make coffee for myself. It is very simple because you just need to put grind coffee in this filter bag and pour hot water. Highly highly recommend this product!!,2020-06-04 18:06:59.342000008,2020,Positive,"50Pcs Portable Coffee Filter Paper Bag Hanging Ear Drip Coffee Bag Single Serve Disposable Drip Coffee Filter Bag Perfect for Travel, Camping, Home, Office",Amazon Home,$9.95
B0053F9IGO,5.0,Five Stars,Perfect fit.,2018-02-03 03:21:13.362999916,2018,Positive,Whirlpool 8182862 Valve for Washer,Tools & Home Improvement,
B086M9JP3M,5.0,Work good,Replacement,2022-01-29 01:18:06.809999943,2022,Positive,W11045584 Dryer Heating Element Compatible With Whirlpool Dryers,Tools & Home Improvement,$44.95
B00SVGP1XG,4.0,High quality french/coffee press mesh filter,"This is the second time I've ordered this product.  I'm happy with it, although a little bummed because this time the two filters didn't come encased in plastic.  They only arrived in a small square box, seemingly customized to fit the two round filters inside it without room to waste.  That's fine, I guess.....although the plastic in which they came encased the last time gave me more of a clean impression of the product as new.",2020-12-26 07:39:33.480000019,2020,Positive,French Press Replacement Filter (2-pack) - Includes Metal Center Ring - Universal 8-Cup Stainless Steel Reusable Filter | French Press Filter Screen,Amazon Home,$8.49
